popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,entropy_amplitude,complexity_amplitude,entropy_flux,complexity_flux,entropy_harmony,complexity_harmony,entropy_spectral,complexity_spectral,higuchi_fd,box_counting_fd,genre_acoustic,genre_blues,genre_classical,genre_country,genre_disco,genre_hip-hop,genre_jazz,genre_metal,genre_pop,genre_reggae,genre_rock
1.0,0.08825055006739908,0.08214660486107703,0.09346983582607621,-0.03353823544735934,0.05966790067889216,-0.08917575641970062,0.03904265512677282,-0.1336629183754046,-0.019917453678778473,-0.010418541493732237,-0.05505654526413517,0.01568198713768219,0.048994323557882996,0.1295842464047622,-0.14050581232678347,0.08003240597502806,-0.028643685388745486,-0.09002056924965313,0.061566653988701175,0.09970671654541183,0.04935948600528089,-0.10079373020023734,0.039407257950684255,0.09320737732078706,0.008768585333819696,-0.1565326720972631,-0.14208552861254112,0.02699974571303234,0.15121883846631168,-0.1812072989956084,0.13789626225143833,0.23342369276857974,-0.09660134160366354,-0.07508766054489274
0.08825055006739908,1.0,-0.09444237788172435,0.14034288021187122,-0.01082693932826823,0.026320486164560217,0.007584912588462381,-0.0802331183507905,-0.16842384093420282,0.12992220840736185,-0.02781196317943547,-0.17830893092807953,0.03165262977939653,0.013355607336167356,0.2257210927533504,-0.24925031047424387,0.07429963870790614,-0.07320604435492821,-0.0919653852498985,-0.006031805790267043,0.10192132705422247,0.04243370475103154,-0.030252223787712026,0.04627129767746664,-0.047407898620347055,0.06473087722555528,-0.05149590248205328,-0.052158149149053194,0.1150466860228042,-0.06556242003299126,-0.12074798251690119,0.14669510568785263,0.0035701568439017793,-0.027660001768304583,0.034989528789536685
0.08214660486107704,-0.09444237788172435,1.0,0.2342720385447002,0.0804221441496673,0.2454590632830224,-0.1253245741692717,0.23759980589946522,-0.21650337403738654,-0.1762207271267732,-0.06115793331901902,0.5012655485556011,-0.0790819923260886,0.2149246411355367,-0.3126535145646831,0.3895299724345558,-0.5109219163405335,0.516604922470232,-0.2885110874651155,0.2577853408921307,0.3645327092026101,-0.002952996316038211,-0.25194418090147,-0.003776515174893497,-0.03819633521221492,-0.020768728219286717,-0.33002908328322317,-0.06617511341029023,0.2336593959286139,0.22084761513066983,-0.1248712937624724,-0.24202464728521944,0.10093572038675643,0.33192620278731044,-0.0653037330606438
0.09346983582607621,0.14034288021187122,0.2342720385447002,1.0,0.07686389928505367,0.8098929197034678,-0.1109572109416,0.29519546317908973,-0.7675374952204475,-0.1499950935102901,0.13449880064716446,0.3576932813668506,0.2193225793376919,0.2235280808737701,0.38282940810430194,-0.29605146845145225,-0.2859549399386982,0.49226757911395325,-0.24006514468552742,0.2109902255254499,0.4206687196240884,0.1528390691586065,0.12294269131430761,0.22522190105807804,-0.1759140461167035,-0.021186964426577977,-0.416579040624293,-0.03343606724429403,0.22020998866402136,0.06211689335406822,-0.2833874750669406,0.3470678717887986,0.002693806757879832,0.14345392364975595,0.1549611092642851
-0.033538235447359344,-0.01082693932826823,0.0804221441496673,0.07686389928505369,1.0,0.073590372453886,-0.0814839211142181,0.08988987336321332,-0.06262259695423426,-0.07364598507901618,0.04406855227545813,0.09101520081868697,-0.017975212421436508,-0.011421413345262307,-0.007293926102215093,0.021837302688261177,-0.07258256373277577,0.08700813287726873,-0.06416182382999892,0.06390341427958868,0.08082406378966539,-0.009037873340936902,0.020402249711454854,-0.0014919187379356063,-0.0169571032351637,-0.03364417297734632,-0.06927859281036801,0.018372278763194173,0.03545939812460802,0.026283259983491715,0.004940612797505673,-0.016287020122951395,0.018237262016703632,0.019697443126897616,0.013176634333428592
0.05966790067889216,0.02632048616456022,0.24545906328302236,0.8098929197034677,0.073590372453886,1.0,-0.1329896045007513,0.21698632672501492,-0.6648017925386227,-0.30583918751198613,0.09505929348268152,0.231120841098625,0.1592519423559385,0.17724553828676268,0.3187861503713201,-0.2627659426538732,-0.21555371136004395,0.3664062207186257,-0.19635456997546674,0.12908731431495377,0.4041268745417953,0.16110102564086426,0.09413555673171538,0.24536529960576764,-0.12597625334390775,-0.06935664951886525,-0.4336222143262532,0.025578656657219527,0.05508597987129057,0.1349041356461064,-0.239016289051947,0.2467192639105646,0.03231066829836433,0.23085023942807315,0.1425224624293546
-0.08917575641970062,0.0075849125884623805,-0.1253245741692717,-0.1109572109416,-0.0814839211142181,-0.1329896045007513,1.0,-0.17500877324464265,0.11912091836826899,0.012961203095247419,-0.03112799052920502,-0.046735929173313664,0.028898457155038904,-0.014289660970473995,-0.034964147712179,0.015098700462934439,0.006964012937178509,-0.056702674303147425,0.11175439726342927,-0.08619166701644125,-0.11811206079831896,-0.01718790434408799,0.06976920390804976,-0.0565796035134376,0.13123540278951878,0.019175949266048403,0.07850154230788566,0.17737753071094775,-0.053333108896197134,-0.15880082985946334,0.03895114694666082,-0.04014964377578884,-0.07310830657680954,-0.11925043449823852,-0.0005992484145640126
0.03904265512677282,-0.08023311835079051,0.23759980589946522,0.2951954631790897,0.08988987336321333,0.21698632672501494,-0.17500877324464265,1.0,-0.2097583904442061,-0.07733752129685813,0.03690388871712481,0.17067698449059598,0.1188124594073136,0.0885553047567285,-0.015688988961231044,0.07267527844247207,-0.12046834972112211,0.23566908723375812,-0.15043129694035556,0.1276480245648325,0.14652201658040395,-0.035220992206145905,-0.0012557512381257804,0.06408148658583032,-0.18301493336074173,-0.09576727556324706,-0.027650168003052616,-0.22419391578199963,-0.01697948368276777,0.2935409155620309,-0.04828447310023433,0.11587377266325183,0.054404058275050036,0.247815813316032,-0.11574431032432161
-0.1336629183754046,-0.1684238409342028,-0.2165033740373865,-0.7675374952204473,-0.06262259695423426,-0.6648017925386227,0.11912091836826899,-0.2097583904442061,1.0,0.11446771820150707,-0.06746840907740945,-0.19608341813708702,-0.2102523175456108,-0.18734962612441003,-0.32971359445626985,0.2716296094882953,0.2636287452503075,-0.39915323339984793,0.44315807306349464,-0.3755011908297245,-0.4554634334582966,-0.16599097436004376,0.0660983843213371,-0.24391401687504308,0.18318868148634077,-0.0002887997696713173,0.46583402847983485,0.024119760073928638,-0.1714474770572896,-0.09411884907460759,0.2841988905820708,-0.4141338904022954,0.006224132967054252,-0.11778549226853467,-0.1657909850168307
-0.019917453678778473,0.12992220840736185,-0.1762207271267732,-0.1499950935102901,-0.07364598507901618,-0.30583918751198613,0.012961203095247419,-0.07733752129685811,0.11446771820150708,1.0,-0.12155564834212915,-0.168475373563192,-0.03517143533724784,-0.09276299722870487,-0.04129762635566394,0.04077813229492361,0.11288857179458332,-0.10398187588757989,-0.050843970710784926,0.12203577334316923,-0.35693433361375465,-0.1269183284802302,-0.1570332397010881,-0.20444917781766658,-0.10038304452449329,0.0317172019164486,0.4138997306095828,-0.17614392971080473,0.08053027343175992,-0.15232265795743447,0.015114186215931481,0.11124636586719404,-0.0717102422092836,-0.11702199748843144,-0.034925886150469376
